Hierarchy,Title,Space,Releases (roll-up),Releases,Team (roll-up),Team,Assignee,Reporter,Sprint (roll-up),Sprint,Target start date,Target end date,Due date (roll-up),Due date,Story points (roll-up),Story points,Parent,Priority,Labels,Components,Work item key,Work item status,Goal,Goal status,Idea,Progress (%),Progress completed (sp),Progress remaining (sp),Progress (%) work item count (IC),To do IC,In progress IC,Done IC,Total IC,Start date (roll-up),Start date,MoSCoW,T-shirt Size,DA Team,SNOW reference no.,Business Dept,Estimate (T-shirt size),BusinessValue,Business unit
Sub-task,Write unit tests for inventory logic,Innovation Hub,,,,IH - Atlas,Taylor Patel,Dakota Nakamura,,Vertex Q3S4 + Pulse Q4S2 + Catalyst FY27-Q1S4,,,,46006,,2,Investigate order data discrepancy,Low,"DevOps, Q1FY27","Demands - BAU, Squad Pulse, Squad Atlas",IH-4030,In Progress,,,,31.32,1,1,29.53,2,0,1,3,,46028,Must Have,,Data Science,,,,,
Story,Update order transformation logic,Innovation Hub,,,,IH - Horizon,,,,Horizon Q3S2 [COMPLETED],,,,46020,,13,DMND0007532 Warehouse Capacity Planning Tool,Low,"Performance, Analytics, Compliance","Squad Catalyst, Squad Nebula, Squad Horizon",IH-3882,Test,Data Quality Framework,Achieved,Migration,0,0,13,0,0,3,0,3,,45969,Must Have,,,,Legal,,,
Story,Investigate pricing data discrepancy,Innovation Hub,,,,IH - Catalyst,Drew Larsson,Sam Johansson,,Catalyst Q4S6 + Catalyst Q4S2,,,,45930,,3,DMND0006603 Sustainability Reporting Dashboard,Medium,Integration,Incidents - BAU,IH-2405,In Progress,,,,67.27,2,1,27.29,0,1,1,2,,45996,,,,,Product & Technology,,,
Sub-task,Create linked service for billing connection,Innovation Hub,,,,IH - Catalyst,Logan Kim,Drew Larsson,,,,,,46031,,13,Set up pricing environment for ingestion testing,Medium,"Q2FY27, Analytics, Migration","Demands - BAU, BI & Analytics - Practice",IH-6398,Backlog,,,,0,0,13,0,0,0,0,0,,46019,Should Have,,,,,,,Marketing & Digital
Sub-task,Validate row counts for campaign table,Innovation Hub,,,,IH - Horizon,Taylor Patel,Quinn Silva,,Atlas FY27-Q1S5 + Catalyst Q3S1 + Vertex Q4S5 + Horizon FY27-Q1S5,,,,45999,,2,Add error handling to payment process,Medium,,"Incidents - BAU, BAU - Funding, Squad Catalyst",IH-8637,In Progress,,,Performance,13.06,0,2,36.44,0,3,0,3,,,,,,DMND00091579,,Medium (2 - 4 weeks),,
Story,Create logistics data pipeline for notification module,Innovation Hub,,,,IH - Horizon,Riley Dumont,Skyler Kowalski,,,,,,45959,,5,DMND0006603 Sustainability Reporting Dashboard,Medium,,"Demands - BAU, Squad Nebula, Squad Atlas",IH-7315,Backlog,Customer 360 Data Hub,Achieved,,0,0,5,0,0,0,0,0,,45969,,,,DMND00072836,,,,
Story,Add error handling to fleet process,Innovation Hub,,,,IH - Atlas,Drew Petrov,,,Catalyst Q4S6 + Pulse Q4S1 [COMPLETED] + Pulse Q3S5 [COMPLETED] + Atlas Q4S5,,,,46012,,8,DMND0004649 Payment Gateway Data Integration,Medium,Reporting,"Demands - BAU, Squad Horizon, Data Engineering - Practice, Squad Atlas",IH-5759,Done,,,,100,8,0,100,0,0,0,0,,45928,,,,,,,,
Sub-task,Create linked service for warranty connection,Innovation Hub,,,,IH - Vertex,Alex Nakamura,,,Pulse Q4S1 [COMPLETED] + Pulse FY27-Q1S5 + Catalyst Q3S2,,,,,,3,Defect - billing not displaying correct values,Low,,"Incidents - BAU, BAU - Funding",IH-6608,Backlog,Self-Service BI Portal,At Risk,,0,0,3,0,0,0,0,0,,,,,,,,X-Large (6+ weeks),,
Sub-task,Create DML scripts for inventory migration,Innovation Hub,,,,IH - Horizon,Remy Chen,Peyton Yamamoto,,Horizon FY27-Q1S6 + Catalyst Q4S5,,,,,,13,Set up pricing environment for bronze testing,High,"DevOps, Analytics","BI & Analytics - Practice, Platform Ops - CC, Squad Atlas, Squad Catalyst",IH-1474,Selected for Development,,,,0,0,13,0,0,0,0,0,,46039,Should Have,,,,,,,
Sub-task,Resolve merge conflict in customer branch,Innovation Hub,,,,IH - Catalyst,Logan Gupta,,,Catalyst FY27-Q1S5 + Horizon FY27-Q1S1 + Horizon Q4S3 + Horizon Q4S1,,,,45920,,8,Investigate contract data discrepancy,Low,,"Squad Horizon, BAU - Funding",IH-1358,In Progress,,,Q1FY27,43.57,3,5,52.09,0,1,1,2,,,Should Have,,Cloud Platform,,,,,
Story,Optimise revenue query performance,Innovation Hub,,,,IH - Pulse,Taylor Okafor,Sam Johansson,,Vertex Q4S6,,,,45953,,8,DMND0006537 Product Recommendation Engine,High,,"Squad Nebula, BI & Analytics - Practice",IH-4157,Elaboration,,,,0,0,8,0,0,1,0,1,,45950,Should Have,,,,,Large (4 - 6 weeks),,
Sub-task,Create DML scripts for billing migration,Innovation Hub,,,,IH - Nebula,,Skyler Kowalski,,Nebula Q4S2 [COMPLETED] + Vertex Q4S3 [COMPLETED] + Pulse Q4S3 + Vertex Q3S4,,,,46057,,1,Defect - billing not displaying correct values,Medium,"Analytics, DevOps, Q1FY27","Incidents - BAU, Squad Vertex",IH-1520,Done,,,,100,1,0,0,0,0,3,3,,45986,Won't Have,,,,,,,
Story,Refactor order ingestion logic for performance,Innovation Hub,,,,IH - Nebula,Avery Petrov,Jamie Gupta,,Atlas Q3S4 [COMPLETED] + Pulse FY27-Q1S5,,,,45963,,5,DMND0005449 Marketing Attribution Data Model,Medium,"Compliance, DevOps, Infrastructure","Demands - BAU, Cloud Migration - CC",IH-3524,Backlog,,,,0,0,5,0,0,1,0,1,,,,,,,,,,
Story,Create semantic views for revenue dataset,Innovation Hub,,,,IH - Horizon,Quinn Silva,Emerson Eriksson,,,,,,45932,,0,DMND0005553 Revenue Leakage Detection Module,Medium,,"Squad Horizon, Squad Pulse, Incidents - BAU, Squad Vertex",IH-2373,Done,,,,100,0,0,0,0,0,3,3,,,Won't Have,,BI Reporting,,,,,Customer Operations
Story,UAT sign-off for billing feature,Innovation Hub,,,,IH - Horizon,Peyton Silva,Sam Johansson,,Pulse Q3S3 [COMPLETED] + Nebula Q3S5,,,,46104,,3,DMND0005910 Employee Engagement Survey Platform,Medium,,Data Engineering - Practice,IH-6250,Done,,,,100,3,0,100,0,0,2,2,,46039,,,,,,Medium (2 - 4 weeks),,
Story,Deploy order service to gold workspace,Innovation Hub,,,,IH - Nebula,Peyton Silva,Peyton Johansson,,Catalyst Q3S2,,,,46025,,3,DMND0006537 Product Recommendation Engine,Medium,,"Squad Pulse, Incidents - BAU, Cloud Migration - CC",IH-6719,In Progress,Self-Service BI Portal,Off Track,,54.21,2,1,54.93,0,0,1,1,,45996,Should Have,,,INC0255117,,,,
Sub-task,Grant access permissions for supplier resource,Innovation Hub,,,,IH - Pulse,Quinn Silva,Sam Okafor,,Atlas FY27-Q1S4 + Atlas Q4S2 + Catalyst FY27-Q1S5 + Pulse Q4S4,,,,46093,,3,Refactor order ingestion logic for performance,Medium,"Q2FY27, Analytics, Compliance","Demands - BAU, Squad Catalyst",IH-3372,Done,,,,100,3,0,0,0,0,1,1,,45904,,,,,Finance & Risk,,,
Story,Defect - Null values in forecast column,Innovation Hub,,,,IH - Pulse,Remy Johansson,Morgan Novak,,Atlas FY27-Q1S2 + Nebula Q3S5 + Catalyst Q4S3 + Horizon Q4S5,,,,46077,,21,DMND0005566 Product Recommendation Engine,Medium,"Q2FY27, Reporting",Data Engineering - Practice,IH-8019,Blocked,,,Reporting,0,0,21,0,0,2,0,2,,46044,Must Have,,Data Architecture,,,Large (4 - 6 weeks),,
Sub-task,Grant access permissions for billing resource,Innovation Hub,,,,IH - Horizon,Riley Dumont,Sam Costa,,,,,,45915,,3,Defect - pricing not displaying correct values,Medium,,"Squad Atlas, Demands - BAU",IH-8134,Done,,,,100,3,0,0,0,0,2,2,,45991,Could Have,,,,,,,
Sub-task,Resolve merge conflict in billing branch,Innovation Hub,,,,IH - Nebula,Cameron Nakamura,Jamie Gupta,,Horizon FY27-Q1S6 + Vertex Q4S5,,,,46042,,21,Deploy order service to gold workspace,Medium,,"Project - Funding, Cloud Migration - CC, Squad Horizon, Squad Pulse",IH-1975,Done,,,,100,21,0,100,0,0,2,2,,46031,Should Have,,,,,,,
Story,Deploy pricing service to bronze workspace,Innovation Hub,,,,IH - Nebula,Remy Chen,Sam Johansson,,Atlas FY27-Q1S3,,,,,,5,DMND0005593 Inventory Forecasting Data Pipeline,Low,Performance,"Project - Funding, Squad Atlas",IH-2919,In Progress,,,DevOps,24.73,1,4,59.53,0,0,0,0,,46014,Won't Have,,,,,,,Product & Technology
Story,Create semantic views for contract dataset,Innovation Hub,,,,IH - Vertex,Taylor Okafor,,,,,,,46073,,2,DMND0005553 Revenue Leakage Detection Module,Lowest,Performance,"Incidents - BAU, Data Engineering - Practice",IH-4146,Backlog,,,,0,0,2,0,0,3,0,3,,45938,Could Have,,,INC0238086,,,,
Sub-task,Write unit tests for pricing logic,Innovation Hub,,,,IH - Pulse,Oakley Petrov,Drew Petrov,,Horizon Q4S3 + Catalyst Q3S6,,,,46044,,1,Refactor order ingestion logic for performance,Low,"Q1FY27, Migration, Performance","BI & Analytics - Practice, Cloud Migration - CC",IH-6112,Backlog,,,,0,0,1,0,0,0,0,0,,46010,Could Have,,,,,Medium (2 - 4 weeks),,
Story,Configure inventory alerts for ingestion monitoring,Innovation Hub,,,,IH - Catalyst,Sam Costa,Peyton Brennan,,Vertex Q4S3 [COMPLETED] + Horizon Q4S3 + Horizon Q3S3 [COMPLETED],,,,45942,,8,DMND0005449 Marketing Attribution Data Model,Low,"Q2FY27, Performance, DevOps","Incidents - BAU, Cloud Migration - CC, Squad Nebula",IH-1755,Done,,,,100,8,0,100,0,0,2,2,,45938,,,NA,,,,,
Sub Test Execution,Update forecast configuration in gold env,Innovation Hub,,,,IH - Atlas,,,,Atlas FY27-Q1S6 + Catalyst Q4S6,,,,,,,Deploy logistics service to staging workspace,Medium,"Analytics, Platform","BI & Analytics - Practice, Squad Catalyst",IH-1993,Blocked,,,,0,0,0,0,1,1,0,2,,,,,,,,,,
Sub-task,Update documentation for supplier schema,Innovation Hub,,,,IH - Horizon,Sam Okafor,Peyton Brennan,,Nebula Q3S3 + Pulse Q4S3,,,,45987,,13,Deploy pricing service to bronze workspace,High,"Q2FY27, Platform, Performance",Squad Catalyst,IH-8433,Backlog,,,,0,0,13,0,1,1,0,2,,46034,,,,,Supply Chain,,,
Story,Add campaign field mapping to notification schema,Innovation Hub,,,,IH - Horizon,Peyton Brennan,Kendall Gupta,,,,,,,,8,DMND0005553 Revenue Leakage Detection Module,Lowest,,"Squad Pulse, Platform Ops - CC",IH-7945,Done,,,,100,8,0,0,0,0,1,1,,46042,,,,,,,,
Story,Defect - Null values in forecast column,Innovation Hub,,,,IH - Vertex,Sam Costa,,,,,,,46103,,2,DMND0006537 Product Recommendation Engine,Medium,,"Project - Funding, BI & Analytics - Practice, Incidents - BAU, Cloud Migration - CC",IH-1042,Blocked,,,,0,0,2,0,0,3,0,3,,,,,,,,,,
Epic,DMND0006137 Fleet Management Data Consolidation,Innovation Hub,,,IH - Catalyst,IH - Vertex,Casey Torres,Sam Costa,Catalyst FY27-Q1S2 [COMPLETED],Catalyst FY27-Q1S2 [COMPLETED],,,,45988,169,,Data Governance & Quality Initiative,Medium,,"Squad Pulse, Cloud Migration - CC, Data Engineering - Practice, Squad Atlas",IH-8109,Elaboration,,,,0,0,0,0,0,0,0,0,,45912,,Large (4 - 6 weeks),,NSREQ2867804,,Small (< 2 weeks),,Human Resources
Sub-task,Performance test warranty query,Innovation Hub,,,,IH - Vertex,Peyton Yamamoto,Drew Larsson,,Pulse Q3S3 [COMPLETED] + Nebula Q4S6 + Pulse FY27-Q1S1 [COMPLETED],,,,46107,,1,Integrate inventory API with notification platform,Low,"Migration, Q1FY27","Platform Ops - CC, BI & Analytics - Practice",IH-1502,In Progress,,,,29.81,0,1,24.58,1,0,1,2,,,,,,,,,,
Story,Update forecast transformation logic,Innovation Hub,,,,IH - Pulse,Avery Petrov,Remy Chen,,Catalyst Q4S5 + Nebula FY27-Q1S1 [COMPLETED] + Nebula Q3S4,,,,45983,,3,DMND0005553 Revenue Leakage Detection Module,Medium,,Squad Nebula,IH-3281,Backlog,Self-Service BI Portal,At Risk,Migration,0,0,3,0,2,1,0,3,,45954,,,,,,,,
Story,Document revenue data flow and dependencies,Innovation Hub,,,,IH - Pulse,Avery Petrov,Skyler Petrov,,Atlas Q4S2 + Horizon Q4S5,,,,,,21,DMND0005593 Inventory Forecasting Data Pipeline,Medium,,"Incidents - BAU, Squad Catalyst",IH-7309,Backlog,Automated Compliance Pipeline,Achieved,,0,0,21,0,3,0,0,3,,45944,,,,,Finance & Risk,,,
Story,Configure inventory alerts for reporting monitoring,Innovation Hub,,,,IH - Horizon,Noel Silva,Sam Johansson,,Catalyst FY27-Q1S4 + Catalyst Q4S3 + Nebula Q3S5,,,,,,13,DMND0006137 Fleet Management Data Consolidation,Medium,,"Squad Horizon, Incidents - BAU, Data Engineering - Practice",IH-7196,In Progress,Customer 360 Data Hub,Off Track,,35.61,5,8,53.94,0,0,0,0,,,,,BI Reporting,,,,,
Story,Build contract dashboard component,Innovation Hub,,,,IH - Vertex,Hayden Gupta,,,Vertex FY27-Q1S5 + Nebula FY27-Q1S6 + Nebula Q4S4,,,,46107,,0,DMND0005449 Marketing Attribution Data Model,Medium,"Q2FY27, Performance","Platform Ops - CC, Squad Horizon, Squad Pulse, Incidents - BAU",IH-6743,Test,,,,0,0,0,0,0,0,0,0,,45941,Could Have,,Data Science,,,,,
Story,Configure supplier alerts for analytics monitoring,Innovation Hub,,,,IH - Vertex,Riley Dumont,,,,,,,46100,,2,DMND0005593 Inventory Forecasting Data Pipeline,Medium,"Security, Q1FY27, Infrastructure","Platform Ops - CC, Cloud Migration - CC, Squad Catalyst, Incidents - BAU",IH-2394,Backlog,,,,0,0,2,0,0,2,0,2,,46012,Must Have,,,,,,,
Sub-task,Update billing configuration in audit env,Innovation Hub,,,,IH - Horizon,Kendall Gupta,Peyton Silva,,Nebula Q4S6 + Pulse Q3S6 + Catalyst Q3S6 + Horizon Q4S4 [COMPLETED],,,,,,2,Configure inventory alerts for ingestion monitoring,High,Analytics,"Incidents - BAU, Squad Catalyst",IH-6349,Backlog,Customer 360 Data Hub,At Risk,,0,0,2,0,2,1,0,3,,46046,Could Have,,,,,Medium (2 - 4 weeks),,
Sub Test Execution,Write unit tests for pricing logic,Innovation Hub,,,,IH - Vertex,Jamie Gupta,Sam Johansson,,Pulse Q4S3 + Nebula Q3S2 + Pulse Q4S2,,,,46103,,,Refactor billing ingestion logic for performance,Medium,,"BI & Analytics - Practice, Squad Vertex, Incidents - BAU",IH-1588,Done,,,Performance,100,0,0,100,0,0,1,1,,,,,,,,Medium (2 - 4 weeks),,
SAFe Epic,Machine Learning Feature Store,Innovation Hub,,,"IH - Catalyst, IH - Horizon, IH - Pulse",IH - Horizon,Remy Chen,Dakota Nakamura,,,,,,46063,211,,,Medium,,"Squad Nebula, Squad Vertex",IH-6014,Backlog,,,,0,0,0,0,3,0,0,3,,45988,Could Have,,,,,X-Large (6+ weeks),,
Epic,DMND0006251 Fraud Detection Model Deployment,Innovation Hub,,,"IH - Atlas, IH - Catalyst",IH - Horizon,,Logan Kim,Nebula Q3S2 + Vertex Q4S1 + Vertex FY27-Q1S2,Nebula Q3S2 + Vertex Q4S1 + Vertex FY27-Q1S2,,,,46041,264,,Machine Learning Feature Store,Medium,"Integration, Platform, Infrastructure",BAU - Funding,IH-5576,Backlog,Customer 360 Data Hub,Off Track,,0,0,0,0,6,7,0,13,45962,45962,,,,,,,,Human Resources
Story,Validate logistics data accuracy after migration,Innovation Hub,,,,IH - Vertex,Skyler Petrov,,,,,,,,,21,DMND0006137 Fleet Management Data Consolidation,Medium,"DevOps, Reporting","Squad Nebula, BI & Analytics - Practice, BAU - Funding, Incidents - BAU",IH-8778,In Progress,,,,57.12,12,9,68.54,0,1,2,3,,46035,,,,,,,,
Story,Implement payment validation rules in bronze layer,Innovation Hub,,,,IH - Vertex,Logan Gupta,Remy Chen,,Nebula FY27-Q1S2 + Atlas Q3S1,,,,45912,,5,DMND0006603 Sustainability Reporting Dashboard,Medium,"Infrastructure, Automation, Migration","Demands - BAU, Incidents - BAU, Squad Nebula, Cloud Migration - CC",IH-6013,Backlog,,,,0,0,5,0,0,1,0,1,,45941,,,,,Finance & Risk,,,Supply Chain
Story,Defect - contract not displaying correct values,Innovation Hub,,,,IH - Atlas,Avery Petrov,Riley Dumont,,,,,,,,3,DMND0004410 Revenue Leakage Detection Module,Highest,Migration,"Squad Pulse, Cloud Migration - CC, Squad Vertex, Demands - BAU",IH-7269,Backlog,,,,0,0,3,0,0,2,0,2,,45964,Must Have,,,INC0231827,Product & Technology,,,
Story,Update revenue transformation logic,Innovation Hub,,,,IH - Nebula,Peyton Costa,Drew Petrov,,,,,,,,5,DMND0005910 Employee Engagement Survey Platform,Low,"Performance, Analytics, Integration","Squad Atlas, Squad Pulse, Project - Funding, Squad Horizon",IH-3933,Done,Customer 360 Data Hub,On Track,,100,5,0,100,0,0,1,1,,,,,,,,,,
Sub-task,Write unit tests for campaign logic,Innovation Hub,,,,IH - Pulse,Sam Johansson,Jordan Gupta,,Pulse Q4S5 [COMPLETED],,,,46081,,1,Set up contract environment for enrichment testing,Medium,,Cloud Migration - CC,IH-1117,Backlog,Data Quality Framework,On Track,,0,0,1,0,0,2,0,2,,,,,,,,Small (< 2 weeks),,Product & Technology
Sub-task,Resolve merge conflict in pricing branch,Innovation Hub,,,,IH - Vertex,Emerson Eriksson,Sam Okafor,,Atlas Q4S5 + Horizon FY27-Q1S2,,,,,,21,Validate campaign data accuracy after migration,Low,,"Squad Vertex, Squad Nebula, Cloud Migration - CC, Incidents - BAU",IH-7841,Backlog,,,Q2FY27,0,0,21,0,0,2,0,2,,,,,,,,,,
Sub-task,Create linked service for customer connection,Innovation Hub,,,,IH - Vertex,Sam Costa,Alex Nakamura,,,,,,46013,,2,Add revenue field mapping to analytics schema,Medium,Performance,"Squad Vertex, Cloud Migration - CC, Squad Atlas",IH-2661,Selected for Development,,,,0,0,2,0,0,0,0,0,,,Must Have,,Cloud Platform,NSREQ2820137,Customer Operations,Small (< 2 weeks),,
Epic,DMND0006847 Contract Renewal Automation Pipeline,Innovation Hub,,,"IH - Atlas, IH - Vertex, IH - Nebula",IH - Horizon,Avery Petrov,Logan Gupta,Horizon FY27-Q1S2 + Horizon Q3S1 + Horizon Q3S6 + Vertex FY27-Q1S3,Horizon FY27-Q1S2 + Horizon Q3S1 + Horizon Q3S6 + Vertex FY27-Q1S3,,,45933,45933,133,,,Medium,,"Demands - BAU, BAU - Funding",IH-8062,Backlog,Automated Compliance Pipeline,On Track,Platform,0,0,0,0,0,5,0,5,,,,Large (4 - 6 weeks),,,Human Resources,,,
Sub-task,Run regression tests on compliance module,Innovation Hub,,,,IH - Atlas,Alex Nakamura,Skyler Kowalski,,Horizon FY27-Q1S6 + Horizon Q3S5,,,,,,0,Create semantic views for logistics dataset,Medium,,Cloud Migration - CC,IH-7659,In Progress,Customer 360 Data Hub,Off Track,Performance,77.24,0,0,30.97,0,0,1,1,,45989,Should Have,,,,,,,Finance & Risk
Epic,DMND0007450 Warehouse Capacity Planning Tool,Innovation Hub,,,"IH - Horizon, IH - Vertex",IH - Pulse,Harper Okafor,Avery Petrov,,,,,45963,45963,376,,Cloud Infrastructure Modernisation,Medium,"Q1FY27, Analytics, Automation","Demands - BAU, BI & Analytics - Practice, Project - Funding, Data Engineering - Practice",IH-8632,In Progress,,,,38.86,0,0,15.87,1,3,2,6,,45939,,Small (< 2 weeks),,,,,,
Sub-task,Set up order scheduling in orchestrator,Innovation Hub,,,,IH - Horizon,Drew Kowalski,Jordan Gupta,,Catalyst FY27-Q1S5 + Vertex Q3S1 + Nebula Q4S2 [COMPLETED] + Horizon Q4S5,,,,46112,,5,Deploy pricing service to silver workspace,Medium,Q2FY27,"Project - Funding, BI & Analytics - Practice, Data Engineering - Practice, Platform Ops - CC",IH-5990,In Progress,,,,23.8,1,4,39.04,0,1,0,1,,,,,,,,,,
Story,Defect - Null values in pricing column,Innovation Hub,,,,IH - Atlas,Avery Petrov,Peyton Nakamura,,,,,,46088,,21,DMND0004649 Payment Gateway Data Integration,High,"Automation, Platform, Performance",Squad Horizon,IH-2178,Backlog,,,,0,0,21,0,1,2,0,3,,45983,,,Data Architecture,,,,,
Story,Configure payment alerts for notification monitoring,Innovation Hub,,,,IH - Catalyst,Taylor Patel,,,Nebula Q4S6 + Pulse Q3S3 [COMPLETED],,,,,,2,DMND0004451 Product Recommendation Engine,Medium,Migration,Squad Pulse,IH-1825,In Progress,,,,62.66,1,1,56.54,0,0,0,0,,,,,,,,,,
Story,Validate compliance data accuracy after migration,Innovation Hub,,,,IH - Pulse,,Peyton Costa,,Catalyst FY27-Q1S2 [COMPLETED],,,,45907,,1,DMND0005910 Employee Engagement Survey Platform,Medium,"Integration, Automation, Infrastructure",Data Engineering - Practice,IH-2701,Backlog,Real-Time Analytics Engine,Off Track,,0,0,1,0,1,0,0,1,,,Won't Have,,Cloud Platform,,,Small (< 2 weeks),,
Sub-task,Review pull request for customer changes,Innovation Hub,,,,IH - Atlas,Logan Gupta,Remy Johansson,,,,,,46068,,8,Update forecast transformation logic,Medium,,"BI & Analytics - Practice, Project - Funding, Incidents - BAU",IH-9465,In Progress,,,,54.31,4,4,41.16,0,0,1,1,,45911,Must Have,,,,,,,
Story,Add error handling to compliance process,Innovation Hub,,,,IH - Vertex,Remy Johansson,Avery Petrov,,,,,,45920,,0,DMND0006603 Sustainability Reporting Dashboard,Medium,"Reporting, Automation",Squad Catalyst,IH-2980,Test,,,Migration,0,0,0,0,1,0,0,1,,,,,,,,,,
Story,Create semantic views for payment dataset,Innovation Hub,,,,IH - Nebula,Remy Chen,Peyton Yamamoto,,,,,,46017,,21,DMND0004649 Payment Gateway Data Integration,Medium,Reporting,"Squad Vertex, Squad Nebula, Cloud Migration - CC, Squad Pulse",IH-7993,In Progress,,,,89.91,19,2,13.2,0,0,2,2,,45925,Must Have,,Data Engineering,,,,,
Story,Update fleet transformation logic,Innovation Hub,,,,IH - Horizon,Quinn Silva,Peyton Johansson,,,,,,46024,,21,DMND0004649 Payment Gateway Data Integration,Medium,,Cloud Migration - CC,IH-2941,Backlog,,,,0,0,21,0,0,0,0,0,,45926,,,NA,,,,,
Sub-task,Create linked service for order connection,Innovation Hub,,,,IH - Pulse,Jamie Gupta,Taylor Patel,,Atlas Q3S6 + Horizon FY27-Q1S5 + Atlas Q4S5 + Vertex Q3S1,,,,45978,,13,Migrate compliance table from on-prem to cloud,High,,"BI & Analytics - Practice, BAU - Funding",IH-8318,In Progress,,,,48.87,6,7,69.23,0,0,0,0,,46040,,,,,Product & Technology,Large (4 - 6 weeks),,
Sub-task,Set up compliance scheduling in orchestrator,Innovation Hub,,,,IH - Vertex,Quinn Silva,Hayden Gupta,,Catalyst Q4S5,,,,46006,,2,Build fleet dashboard component,Medium,Security,"Squad Horizon, Platform Ops - CC",IH-5225,Test,,,,0,0,2,0,2,0,0,2,,,,,,,,,,
Epic,DMND0005491 Product Recommendation Engine,Innovation Hub,,,"IH - Vertex, IH - Atlas, IH - Catalyst",IH - Vertex,Peyton Yamamoto,Skyler Petrov,,,,,,46038,273,,Cloud Infrastructure Modernisation,Lowest,,"Project - Funding, Squad Atlas, Platform Ops - CC",IH-2690,Backlog,,,,0,0,0,0,6,9,0,15,,,Should Have,Small (< 2 weeks),Cloud Platform,,Legal,,,
Sub-task,Resolve merge conflict in payment branch,Innovation Hub,,,,IH - Pulse,Taylor Okafor,Peyton Johansson,,,,,,46047,,13,Defect - billing not displaying correct values,Medium,,"Platform Ops - CC, Squad Pulse",IH-8206,Done,,,,100,13,0,100,0,0,1,1,,46010,,,,,,,,
Sub-task,Performance test forecast query,Innovation Hub,,,,IH - Catalyst,Emerson Eriksson,,,,,,,46042,,3,Create logistics data pipeline for notification module,Medium,,"Incidents - BAU, Platform Ops - CC",IH-3588,Backlog,,,,0,0,3,0,1,0,0,1,,,,,Data Science,,,Medium (2 - 4 weeks),,Marketing & Digital
Sub-task,Update pricing configuration in enrichment env,Innovation Hub,,,,IH - Atlas,Jordan Gupta,Quinn Silva,,Vertex Q3S1 + Atlas Q3S3,,,,,,0,Deploy order service to silver workspace,Medium,,"Incidents - BAU, Cloud Migration - CC, Squad Nebula",IH-7473,Test,,,,0,0,0,0,1,2,0,3,,45949,Should Have,,Cloud Platform,,,,,
Sub-task,Write unit tests for fleet logic,Innovation Hub,,,,IH - Catalyst,Taylor Patel,Alex Nakamura,,,,,,,,8,Defect - billing not displaying correct values,Medium,Reporting,"Project - Funding, Squad Catalyst",IH-9283,Backlog,,,,0,0,8,0,0,0,0,0,,46047,Won't Have,,NA,,,,,
Story,Defect - customer not displaying correct values,Innovation Hub,,,,IH - Vertex,Remy Chen,Dakota Nakamura,,Catalyst FY27-Q1S2 [COMPLETED] + Vertex Q4S5,,,,45917,,5,DMND0006847 Contract Renewal Automation Pipeline,Medium,Integration,Squad Vertex,IH-5470,Backlog,,,Infrastructure,0,0,5,0,1,1,0,2,,45971,Should Have,,,,,,,
Story,Create supplier data pipeline for ingestion module,Innovation Hub,,,,IH - Vertex,Sam Costa,Peyton Johansson,,,,,,,,2,DMND0005553 Revenue Leakage Detection Module,Highest,,"Squad Pulse, Data Engineering - Practice",IH-8730,Done,,,,100,2,0,0,0,0,0,0,,45913,,,,CHG0026637,,,,
Sub-task,Set up customer scheduling in orchestrator,Innovation Hub,,,,IH - Atlas,Peyton Nakamura,Logan Gupta,,Nebula Q4S6,,,,,,1,UAT sign-off for fleet feature,Medium,"Infrastructure, Platform, Reporting","Project - Funding, Platform Ops - CC",IH-9462,Done,,,,100,1,0,100,0,0,0,0,,45914,,,,,,,,
Story,Integrate contract API with enrichment platform,Innovation Hub,,,,IH - Pulse,Skyler Petrov,Remy Johansson,,Nebula Q3S4 + Pulse Q3S3 [COMPLETED],,,,46077,,8,DMND0006603 Sustainability Reporting Dashboard,Lowest,,"Squad Catalyst, BI & Analytics - Practice, Squad Nebula",IH-8378,In Progress,Real-Time Analytics Engine,On Track,Automation,37.84,3,5,22.47,0,0,0,0,,45949,Must Have,,,,,,,
Epic,DMND0005569 Product Recommendation Engine,Innovation Hub,,,"IH - Horizon, IH - Catalyst, IH - Vertex",IH - Vertex,Jamie Gupta,Jordan Gupta,,,,,,45965,313,,,Medium,,"Cloud Migration - CC, BAU - Funding, Data Engineering - Practice, BI & Analytics - Practice",IH-3422,Blocked,Cloud Platform Migration,On Track,,0,0,0,0,1,0,0,1,,45971,Must Have,,,NSREQ2890774,Customer Operations,,,
Story,Deploy campaign service to audit workspace,Innovation Hub,,,,IH - Horizon,Jordan Gupta,Quinn Silva,,Horizon FY27-Q1S1,,,,45909,,0,DMND0006847 Contract Renewal Automation Pipeline,Low,,"BI & Analytics - Practice, Squad Nebula",IH-2590,In Progress,,,,17.03,0,0,36.98,0,2,1,3,,,Should Have,,Data Engineering,,,Large (4 - 6 weeks),,
Sub-task,Update contract configuration in analytics env,Innovation Hub,,,,IH - Horizon,,Casey Torres,,Vertex FY27-Q1S2 + Atlas FY27-Q1S2 + Nebula FY27-Q1S5 [COMPLETED] + Horizon Q3S6,,,,,,5,Optimise compliance query performance,Medium,"Automation, Performance, Analytics","BAU - Funding, Squad Nebula",IH-7542,In Progress,,,,68.97,3,2,45.18,1,0,1,2,,45938,,,BI Reporting,,,,,
